payment_id,purchase_id,amount_paid
1514,12186,0.00
1515,12191,0.00
1516,12196,0.00
1517,12201,0.00
1518,12206,0.00
1519,12211,0.00
1520,12217,0.00
1521,12222,0.00
1522,12227,0.00
1523,12232,0.00
1524,12237,0.00
1525,12242,0.00
1526,12247,0.00
1527,12252,0.00
1528,12257,0.00
1529,12262,0.00
1530,12267,0.00
1531,12272,0.00
1532,12297,0.00
1533,12309,0.00
1534,12334,0.00
1535,12339,0.00
1536,12345,0.00
1537,12350,0.00
1538,12356,0.00
1539,12361,0.00
1540,12389,0.00
1541,12412,0.00
1542,12428,0.00
1543,12433,0.00
1544,12438,0.00
1545,12443,0.00
1546,12448,0.00
1547,12453,0.00
1548,12458,0.00
1549,12463,0.00
1550,12468,0.00
1551,12473,0.00
1552,12478,0.00
1553,12483,0.00
1554,12488,0.00
1555,12493,0.00
1556,12498,0.00
1557,12503,0.00
1558,12508,0.00
1559,12513,0.00
1560,12519,0.00
1561,12526,0.00
1562,12532,0.00
1563,12537,0.00
1564,12542,0.00
1565,12547,0.00
1566,12557,0.00
1567,12562,0.00
1568,12592,0.00
1569,12597,0.00
1570,12602,0.00
1571,12607,0.00
1572,12612,0.00
1573,12617,0.00
1574,12622,0.00
1575,12627,0.00
1576,12632,0.00
1577,12637,0.00
1578,12642,0.00
1579,12647,0.00
1580,12652,0.00
1581,12657,0.00
1582,12664,0.00
1583,12670,0.00
1584,12675,0.00
1585,12680,0.00
1586,12685,0.00
1587,12690,0.00
1588,12695,0.00
1589,12700,0.00
1590,12705,0.00
1591,12710,0.00
1592,12715,0.00
1593,12723,0.00
1594,12728,0.00
1595,12733,0.00
1596,12739,0.00
1597,12744,0.00
1598,12749,0.00
1599,12755,0.00
1600,12762,0.00
1601,12768,0.00
1602,12773,0.00
1603,12826,0.00
1604,12851,0.00
1605,12864,0.00
1606,12879,0.00
1607,12887,0.00
1608,12893,0.00
1609,12917,0.00
1610,12972,0.00
1611,12978,0.00
1612,12983,0.00
1613,12996,0.00
1614,13036,0.00
1615,13043,0.00
1616,13060,0.00
1617,13066,0.00
1618,13072,0.00
1619,13134,0.00
1620,13139,0.00
1621,13170,0.00
1622,13179,0.00
1623,13188,0.00
1624,13206,0.00
1625,53,0.00
1626,54,0.00
1627,55,0.00
1628,56,0.00
1629,4216,0.00
1630,57,0.00
1631,1389,0.00
1632,3752,0.00
1633,11390,0.00
1634,58,0.00
1635,2632,0.00
1636,2912,0.00
1637,3441,0.00
1638,4169,0.00
1639,5367,0.00
1640,6079,0.00
1641,6080,0.00
1642,7482,0.00
1643,7483,0.00
1644,7607,0.00
1645,8270,0.00
1646,9945,0.00
1647,10117,0.00
1648,11389,0.00
1649,11391,0.00
1650,11410,0.00
1651,11428,0.00
1652,13048,0.00
1653,13049,0.00
1654,59,0.00
1655,1473,0.00
1656,2245,0.00
1657,60,0.00
1658,61,0.00
1659,63,0.00
1660,2516,0.00
1661,2517,0.00
1662,4963,0.00
1663,5123,0.00
1664,6867,0.00
1665,6868,0.00
1666,11765,0.00
1667,62,0.00
1668,64,0.00
1669,842,0.00
1670,2038,0.00
1671,2574,0.00
1672,4731,0.00
1673,6015,0.00
1674,65,0.00
1675,69,0.00
1676,1230,0.00
1677,66,0.00
1678,1471,0.00
1679,2547,0.00
1680,2761,0.00
1681,6545,0.00
1682,7701,0.00
1683,8860,0.00
1684,10795,0.00
1685,67,0.00
1686,12829,0.00
1687,68,0.00
1688,70,0.00
1689,2534,0.00
1690,2915,0.00
1691,71,0.00
1692,72,0.00
1693,257,0.00
1694,729,0.00
1695,733,0.00
1696,735,0.00
1697,736,0.00
1698,740,0.00
1699,771,0.00
1700,787,0.00
1701,860,0.00
1702,963,0.00
1703,1141,0.00
1704,1330,0.00
1705,1334,0.00
1706,1416,0.00
1707,1487,0.00
1708,1566,0.00
1709,1567,0.00
1710,1888,0.00
1711,1890,0.00
1712,1892,0.00
1713,1920,0.00
1714,1921,0.00
1715,1922,0.00
1716,2130,0.00
1717,2132,0.00
1718,2259,0.00
1719,2485,0.00
1720,2520,0.00
1721,2523,0.00
1722,2531,0.00
1723,2664,0.00
1724,2762,0.00
1725,3161,0.00
1726,3218,0.00
1727,3242,0.00
1728,3277,0.00
1729,3531,0.00
1730,3548,0.00
1731,4328,0.00
1732,4429,0.00
1733,7138,0.00
1734,7529,0.00
1735,7637,0.00
1736,7818,0.00
1737,7873,0.00
1738,8586,0.00
1739,9010,0.00
1740,9034,0.00
1741,9035,0.00
1742,9094,0.00
1743,9602,0.00
1744,9609,0.00
1745,9795,0.00
1746,10343,0.00
1747,10460,0.00
1748,10475,0.00
1749,10477,0.00
1750,10478,0.00
1751,11503,0.00
1752,11504,0.00
1753,12718,0.00
1754,73,0.00
1755,74,0.00
1756,4141,0.00
1757,5231,0.00
1758,9317,0.00
1759,75,0.00
1760,76,0.00
1761,7885,0.00
1762,77,0.00
1763,78,0.00
1764,6058,0.00
1765,6387,0.00
1766,8589,0.00
1767,79,0.00
1768,80,0.00
1769,81,0.00
1770,3212,0.00
1771,82,0.00
1772,3731,0.00
1773,83,0.00
1774,1410,0.00
1775,84,0.00
1776,823,0.00
1777,2206,0.00
1778,3722,0.00
1779,85,0.00
1780,86,0.00
1781,7552,0.00
1782,11502,0.00
1783,87,0.00
1784,2255,0.00
1785,4955,0.00
1786,9311,0.00
1787,88,0.00
1788,280,0.00
1789,89,0.00
1790,90,0.00
1791,91,0.00
1792,92,0.00
1793,361,0.00
1794,492,0.00
1795,882,0.00
1796,892,0.00
1797,900,0.00
1798,1504,0.00
1799,1915,0.00
1800,2540,0.00
1801,2645,0.00
1802,2788,0.00
1803,2872,0.00
1804,2919,0.00
1805,3045,0.00
1806,3270,0.00
1807,3475,0.00
1808,3786,0.00
1809,4431,0.00
1810,4631,0.00
1811,4905,0.00
1812,5063,0.00
1813,5138,0.00
1814,5748,0.00
1815,6106,0.00
1816,6386,0.00
1817,7099,0.00
1818,7232,0.00
1819,8312,0.00
1820,8335,0.00
1821,8996,0.00
1822,8997,0.00
1823,8998,0.00
1824,8999,0.00
1825,9143,0.00
1826,9148,0.00
1827,9173,0.00
1828,9207,0.00
1829,9425,0.00
1830,9505,0.00
1831,9675,0.00
1832,10388,0.00
1833,10440,0.00
1834,10522,0.00
1835,10548,0.00
1836,11253,0.00
1837,11519,0.00
1838,11682,0.00
1839,12030,0.00
1840,12285,0.00
1841,12303,0.00
1842,12846,0.00
1843,12900,0.00
1844,93,0.00
1845,6264,0.00
1846,94,0.00
1847,148,0.00
1848,496,0.00
1849,505,0.00
1850,923,0.00
1851,1830,0.00
1852,2294,0.00
1853,2784,0.00
1854,3379,0.00
1855,3777,0.00
1856,4103,0.00
1857,4333,0.00
1858,4334,0.00
1859,4335,0.00
1860,4556,0.00
1861,4599,0.00
1862,4799,0.00
1863,4800,0.00
1864,5095,0.00
1865,5634,0.00
1866,5993,0.00
1867,6362,0.00
1868,6769,0.00
1869,6770,0.00
1870,7133,0.00
1871,7134,0.00
1872,7135,0.00
1873,7512,0.00
1874,7897,0.00
1875,7900,0.00
1876,8161,0.00
1877,8513,0.00
1878,8514,0.00
1879,8515,0.00
1880,8931,0.00
1881,8937,0.00
1882,9175,0.00
1883,9639,0.00
1884,9767,0.00
1885,10562,0.00
1886,11284,0.00
1887,11828,0.00
1888,11907,0.00
1889,12870,0.00
1890,13125,0.00
1891,115,0.00
1892,759,0.00
1893,5062,0.00
1894,6307,0.00
1895,9409,0.00
1896,11094,0.00
1897,126,0.00
1898,2376,0.00
1899,6812,0.00
1900,147,0.00
1901,154,0.00
1902,8206,0.00
1903,13086,0.00
1904,13092,0.00
1905,155,0.00
1906,2487,0.00
1907,2488,0.00
1908,3607,0.00
1909,4108,0.00
1910,4109,0.00
1911,4191,0.00
1912,5908,0.00
1913,7757,0.00
1914,8075,0.00
1915,8076,0.00
1916,8718,0.00
1917,9448,0.00
1918,156,0.00
1919,1272,0.00
1920,3448,0.00
1921,6694,0.00
1922,6831,0.00
1923,7766,0.00
1924,7767,0.00
1925,7868,0.00
1926,8487,0.00
1927,9145,0.00
1928,9693,0.00
1929,9694,0.00
1930,10453,0.00
1931,10512,0.00
1932,11090,0.00
1933,11093,0.00
1934,157,0.00
1935,159,0.00
1936,901,0.00
1937,2512,0.00
1938,3983,0.00
1939,5013,0.00
1940,5922,0.00
1941,6568,0.00
1942,7711,0.00
1943,7712,0.00
1944,8567,0.00
1945,8929,0.00
1946,9637,0.00
1947,10418,0.00
1948,11261,0.00
1949,11395,0.00
1950,11914,0.00
1951,158,0.00
1952,165,0.00
1953,4714,0.00
1954,6653,0.00
1955,6772,0.00
1956,11495,0.00
1957,166,0.00
1958,167,0.00
1959,168,0.00
1960,169,0.00
1961,5749,0.00
1962,170,0.00
1963,1683,0.00
1964,4439,0.00
1965,12872,0.00
1966,171,0.00
1967,2612,0.00
1968,172,0.00
1969,173,0.00
1970,174,0.00
1971,175,0.00
1972,176,0.00
1973,178,0.00
1974,180,0.00
1975,182,0.00
1976,183,0.00
1977,1386,0.00
1978,1387,0.00
1979,1631,0.00
1980,3243,0.00
1981,4272,0.00
1982,5184,0.00
1983,5202,0.00
1984,5984,0.00
1985,7060,0.00
1986,7700,0.00
1987,8598,0.00
1988,9664,0.00
1989,10905,0.00
1990,11317,0.00
1991,12288,0.00
1992,177,0.00
1993,179,0.00
1994,1383,0.00
1995,1894,0.00
1996,4362,0.00
1997,9715,0.00
1998,12145,0.00
1999,181,0.00
2000,2457,0.00
2001,3661,0.00
2002,5035,0.00
2003,184,0.00
2004,335,0.00
2005,4984,0.00
2006,9382,0.00
2007,10448,0.00
2008,185,0.00
2009,1289,0.00
2010,4271,0.00
2011,7227,0.00
2012,9657,0.00
2013,13110,0.00
2014,186,0.00
2015,187,0.00
2016,2825,0.00
2017,3222,0.00
2018,12812,0.00
2019,193,0.00
2020,194,0.00
2021,195,0.00
2022,761,0.00
2023,767,0.00
2024,1306,0.00
2025,2244,0.00
2026,2265,0.00
2027,2270,0.00
2028,2557,0.00
2029,2563,0.00
2030,2926,0.00
2031,3193,0.00
2032,3340,0.00
2033,3368,0.00
2034,3765,0.00
2035,3766,0.00
2036,4112,0.00
2037,4114,0.00
2038,4369,0.00
2039,4399,0.00
2040,4568,0.00
2041,4807,0.00
2042,5064,0.00
2043,5065,0.00
2044,5067,0.00
2045,5782,0.00
2046,5783,0.00
2047,5785,0.00
2048,5808,0.00
2049,6052,0.00
2050,6056,0.00
2051,6272,0.00
2052,6463,0.00
2053,6850,0.00
2054,6855,0.00
2055,7124,0.00
2056,7250,0.00
2057,7329,0.00
2058,7617,0.00
2059,7819,0.00
2060,8032,0.00
2061,8480,0.00
2062,8482,0.00
2063,8923,0.00
2064,9109,0.00
2065,9331,0.00
2066,9763,0.00
2067,9764,0.00
2068,10327,0.00
2069,10968,0.00
2070,11690,0.00
2071,11694,0.00
2072,12016,0.00
2073,12896,0.00
2074,12899,0.00
2075,13149,0.00
2076,13159,0.00
2077,201,0.00
2078,202,0.00
2079,764,0.00
2080,3219,0.00
2081,3418,0.00
2082,4724,0.00
2083,4725,0.00
2084,6069,0.00
2085,6070,0.00
2086,7833,0.00
2087,12280,0.00
2088,13225,0.00
2089,203,0.00
2090,3596,0.00
2091,3999,0.00
2092,5989,0.00
2093,7454,0.00
2094,10074,0.00
2095,209,0.00
2096,210,0.00
2097,1500,0.00
2098,1780,0.00
2099,4280,0.00
2100,4658,0.00
2101,4660,0.00
2102,7634,0.00
2103,9517,0.00
2104,211,0.00
2105,1457,0.00
2106,2158,0.00
2107,4187,0.00
2108,5788,0.00
2109,9374,0.00
2110,12374,0.00
2111,216,0.00
2112,2069,0.00
2113,217,0.00
2114,2012,0.00
2115,2015,0.00
2116,2016,0.00
2117,2053,0.00
2118,3479,0.00
2119,3635,0.00
2120,8262,0.00
2121,218,0.00
2122,2604,0.00
2123,3182,0.00
2124,4720,0.00
2125,7359,0.00
2126,9221,0.00
2127,219,0.00
2128,220,0.00
2129,223,0.00
2130,8519,0.00
2131,11670,0.00
2132,225,0.00
2133,227,0.00
2134,1663,0.00
2135,3655,0.00
2136,3656,0.00
2137,228,0.00
2138,229,0.00
2139,662,0.00
2140,6890,0.00
2141,230,0.00
2142,231,0.00
2143,1072,0.00
2144,1681,0.00
2145,2233,0.00
2146,2300,0.00
2147,7691,0.00
2148,8131,0.00
2149,8132,0.00
2150,9640,0.00
2151,9659,0.00
2152,13018,0.00
2153,13222,0.00
2154,232,0.00
2155,1099,0.00
2156,2997,0.00
2157,2999,0.00
2158,3564,0.00
2159,3976,0.00
2160,4358,0.00
2161,233,0.00
2162,234,0.00
2163,1845,0.00
2164,1846,0.00
2165,2678,0.00
2166,2679,0.00
2167,2960,0.00
2168,3469,0.00
2169,3584,0.00
2170,3856,0.00
2171,4201,0.00
2172,4977,0.00
2173,6032,0.00
2174,6631,0.00
2175,7374,0.00
2176,7625,0.00
2177,9508,0.00
2178,9509,0.00
2179,10514,0.00
2180,10716,0.00
2181,11661,0.00
2182,11662,0.00
2183,12573,0.00
2184,235,0.00
2185,2573,0.00
2186,3704,0.00
2187,4950,0.00
2188,5265,0.00
2189,6577,0.00
2190,6860,0.00
2191,7117,0.00
2192,7288,0.00
2193,11463,0.00
2194,236,0.00
2195,237,0.00
2196,1855,0.00
2197,2413,0.00
2198,2414,0.00
2199,11506,0.00
2200,11724,0.00
2201,238,0.00
2202,1385,0.00
2203,1637,0.00
2204,10623,0.00
2205,239,0.00
2206,4761,0.00
2207,6044,0.00
2208,6710,0.00
2209,10053,0.00
2210,10054,0.00
2211,244,0.00
2212,1394,0.00
2213,8101,0.00
2214,245,0.00
2215,1273,0.00
2216,1287,0.00
2217,2213,0.00
2218,246,0.00
2219,249,0.00
2220,1568,0.00
2221,3609,0.00
2222,3610,0.00
2223,4490,0.00
2224,5957,0.00
2225,7543,0.00
2226,8182,0.00
2227,9976,0.00
2228,11252,0.00
2229,12571,0.00
2230,247,0.00
2231,12787,0.00
2232,248,0.00
2233,250,0.00
2234,251,0.00
2235,258,0.00
2236,259,0.00
2237,13181,0.00
2238,260,0.00
2239,370,0.00
2240,7467,0.00
2241,261,0.00
2242,262,0.00
2243,263,0.00
2244,7056,0.00
2245,9069,0.00
2246,12658,0.00
2247,264,0.00
2248,265,0.00
2249,1315,0.00
2250,2377,0.00
2251,3858,0.00
2252,5042,0.00
2253,7474,0.00
2254,9160,0.00
2255,13011,0.00
2256,266,0.00
2257,267,0.00
2258,268,0.00
2259,1106,0.00
2260,11481,0.00
2261,273,0.00
2262,12997,0.00
2263,274,0.00
2264,275,0.00
2265,6606,0.00
2266,7740,0.00
2267,276,0.00
2268,1603,0.00
2269,4386,0.00
2270,5688,0.00
2271,6591,0.00
2272,7800,0.00
2273,8930,0.00
2274,9159,0.00
2275,10889,0.00
2276,277,0.00
2277,1670,0.00
2278,4029,0.00
2279,278,0.00
2280,279,0.00
2281,801,0.00
2282,3841,0.00
2283,6134,0.00
2284,6543,0.00
2285,6544,0.00
2286,7143,0.00
2287,8445,0.00
2288,8446,0.00
2289,11617,0.00
2290,11618,0.00
2291,13209,0.00
2292,281,0.00
2293,283,0.00
2294,5222,0.00
2295,5680,0.00
2296,6388,0.00
2297,6474,0.00
2298,6799,0.00
2299,8308,0.00
2300,8310,0.00
2301,8533,0.00
2302,282,0.00
2303,2037,0.00
2304,2619,0.00
2305,2620,0.00
2306,3390,0.00
2307,4554,0.00
2308,5300,0.00
2309,5683,0.00
2310,5729,0.00
2311,5872,0.00
2312,6028,0.00
2313,6281,0.00
2314,7005,0.00
2315,8027,0.00
2316,9114,0.00
2317,9804,0.00
2318,11048,0.00
2319,284,0.00
2320,1651,0.00
2321,4914,0.00
2322,8400,0.00
2323,285,0.00
2324,286,0.00
2325,287,0.00
2326,6105,0.00
2327,8311,0.00
2328,288,0.00
2329,289,0.00
2330,290,0.00
2331,291,0.00
2332,2301,0.00
2333,2452,0.00
2334,3781,0.00
2335,4007,0.00
2336,4008,0.00
2337,4213,0.00
2338,5875,0.00
2339,292,0.00
2340,297,0.00
2341,12317,0.00
2342,308,0.00
2343,1070,0.00
2344,5895,0.00
2345,8857,0.00
2346,11748,0.00
2347,12277,0.00
2348,310,0.00
2349,1666,0.00
2350,311,0.00
2351,312,0.00
2352,2372,0.00
2353,3975,0.00
2354,5044,0.00
2355,5950,0.00
2356,8341,0.00
2357,9769,0.00
2358,12029,0.00
2359,313,0.00
2360,12922,0.00
2361,314,0.00
2362,2228,0.00
2363,4284,0.00
2364,6183,0.00
2365,9516,0.00
2366,325,0.00
2367,326,0.00
2368,3230,0.00
2369,4183,0.00
2370,4279,0.00
2371,8287,0.00
2372,8288,0.00
2373,8289,0.00
2374,327,0.00
2375,328,0.00
2376,13023,0.00
2377,329,0.00
2378,3581,0.00
2379,336,0.00
2380,6990,0.00
2381,8102,0.00
2382,8934,0.00
2383,337,0.00
2384,338,0.00
2385,339,0.00
2386,340,0.00
2387,342,0.00
2388,346,0.00
2389,1131,0.00
2390,1874,0.00
2391,1875,0.00
2392,1876,0.00
2393,1878,0.00
2394,2391,0.00
2395,3616,0.00
2396,3865,0.00
2397,3866,0.00
2398,4099,0.00
2399,4100,0.00
2400,4454,0.00
2401,5038,0.00
2402,6739,0.00
2403,6740,0.00
2404,8049,0.00
2405,8050,0.00
2406,9154,0.00
2407,9155,0.00
2408,9172,0.00
2409,9493,0.00
2410,10069,0.00
2411,11244,0.00
2412,11770,0.00
2413,11771,0.00
2414,347,0.00
2415,4003,0.00
2416,349,0.00
2417,2096,0.00
2418,2815,0.00
2419,3974,0.00
2420,6764,0.00
2421,6767,0.00
2422,13104,0.00
2423,350,0.00
2424,2530,0.00
2425,2533,0.00
2426,351,0.00
2427,2603,0.00
2428,2605,0.00
2429,5630,0.00
2430,352,0.00
2431,1687,0.00
2432,7322,0.00
2433,353,0.00
2434,1055,0.00
2435,5796,0.00
2436,354,0.00
2437,2165,0.00
2438,2216,0.00
2439,2450,0.00
2440,360,0.00
2441,2633,0.00
2442,6508,0.00
2443,362,0.00
2444,1831,0.00
2445,1832,0.00
2446,2738,0.00
2447,3653,0.00
2448,4571,0.00
2449,6683,0.00
2450,8354,0.00
2451,11342,0.00
2452,11343,0.00
2453,363,0.00
2454,364,0.00
2455,1069,0.00
2456,1404,0.00
2457,2465,0.00
2458,2680,0.00
2459,2996,0.00
2460,3007,0.00
2461,3613,0.00
2462,3773,0.00
2463,4065,0.00
2464,4126,0.00
2465,4942,0.00
2466,5037,0.00
2467,6065,0.00
2468,6480,0.00
2469,6927,0.00
2470,7058,0.00
2471,7059,0.00
2472,7643,0.00
2473,7931,0.00
2474,8700,0.00
2475,8701,0.00
2476,9064,0.00
2477,9372,0.00
2478,9373,0.00
2479,10359,0.00
2480,10670,0.00
2481,10672,0.00
2482,10974,0.00
2483,11697,0.00
2484,13050,0.00
2485,365,0.00
2486,8564,0.00
2487,8565,0.00
2488,366,0.00
2489,2631,0.00
2490,6811,0.00
2491,367,0.00
2492,368,0.00
2493,369,0.00
2494,6693,0.00
2495,9752,0.00
2496,13129,0.00
2497,371,0.00
2498,12273,0.00
2499,12866,0.00
2500,372,0.00
2501,373,0.00
2502,374,0.00
2503,841,0.00
2504,5988,0.00
2505,6316,0.00
2506,375,0.00
2507,458,0.00
2508,4297,0.00
2509,6051,0.00
2510,6789,0.00
2511,6939,0.00
2512,6940,0.00
2513,7533,0.00
2514,7789,0.00
2515,7999,0.00
2516,8869,0.00
2517,8885,0.00
2518,8886,0.00
2519,8932,0.00
2520,9277,0.00
2521,9477,0.00
2522,11630,0.00
2523,376,0.00
2524,377,0.00
2525,378,0.00
2526,394,0.00
2527,2363,0.00
2528,2375,0.00
2529,6555,0.00
2530,9419,0.00
2531,379,0.00
2532,903,0.00
2533,1978,0.00
2534,2284,0.00
2535,3775,0.00
2536,5264,0.00
2537,6507,0.00
2538,7356,0.00
2539,8203,0.00
2540,10360,0.00
2541,11125,0.00
2542,12808,0.00
2543,380,0.00
2544,2118,0.00
2545,381,0.00
2546,382,0.00
2547,1951,0.00
2548,1958,0.00
2549,1962,0.00
2550,3442,0.00
2551,3443,0.00
2552,3663,0.00
2553,4011,0.00
2554,4811,0.00
2555,4812,0.00
2556,6460,0.00
2557,7023,0.00
2558,7302,0.00
2559,7786,0.00
2560,8544,0.00
2561,8995,0.00
2562,9655,0.00
2563,9968,0.00
2564,10828,0.00
2565,11031,0.00
2566,11796,0.00
2567,12839,0.00
2568,12840,0.00
2569,383,0.00
2570,2382,0.00
2571,386,0.00
2572,12567,0.00
2573,387,0.00
2574,2378,0.00
2575,388,0.00
2576,390,0.00
2577,391,0.00
2578,4753,0.00
2579,5674,0.00
2580,10365,0.00
2581,392,0.00
2582,393,0.00
2583,395,0.00
2584,3782,0.00
2585,9132,0.00
2586,12379,0.00
2587,12380,0.00
2588,396,0.00
2589,397,0.00
2590,2182,0.00
2591,3494,0.00
2592,7763,0.00
2593,8933,0.00
2594,398,0.00
2595,399,0.00
2596,3657,0.00
2597,9162,0.00
2598,9492,0.00
2599,400,0.00
2600,401,0.00
2601,402,0.00
2602,403,0.00
2603,2998,0.00
2604,3162,0.00
2605,4316,0.00
2606,4389,0.00
2607,5960,0.00
2608,6988,0.00
2609,8009,0.00
2610,9095,0.00
2611,9364,0.00
2612,9486,0.00
2613,9642,0.00
2614,12774,0.00
2615,404,0.00
2616,7792,0.00
2617,8119,0.00
2618,10543,0.00
2619,405,0.00
2620,7545,0.00
2621,407,0.00
2622,408,0.00
2623,409,0.00
2624,2644,0.00
2625,6594,0.00
2626,410,0.00
2627,411,0.00
2628,412,0.00
2629,5747,0.00
2630,6719,0.00
2631,12923,0.00
2632,413,0.00
2633,1686,0.00
2634,6324,0.00
2635,9679,0.00
2636,9822,0.00
2637,10732,0.00
2638,414,0.00
2639,1391,0.00
2640,415,0.00
2641,416,0.00
2642,4541,0.00
2643,10474,0.00
2644,417,0.00
2645,721,0.00
2646,3585,0.00
2647,4543,0.00
2648,5665,0.00
2649,6601,0.00
2650,6994,0.00
2651,7739,0.00
2652,8521,0.00
2653,10526,0.00
2654,13193,0.00
2655,418,0.00
2656,10401,0.00
2657,419,0.00
2658,3215,0.00
2659,425,0.00
2660,441,0.00
2661,452,0.00
2662,51,0.00
2663,98,0.00
2664,103,0.00
2665,108,0.00
2666,113,0.00
2667,119,0.00
2668,124,0.00
2669,130,0.00
2670,135,0.00
2671,140,0.00
2672,145,0.00
2673,152,0.00
2674,163,0.00
2675,191,0.00
2676,199,0.00
2677,207,0.00
2678,255,0.00
2679,301,0.00
2680,306,0.00
2681,318,0.00
2682,323,0.00
2683,333,0.00
2684,358,0.00
2685,423,0.00
2686,429,0.00
2687,434,0.00
2688,439,0.00
2689,445,0.00
2690,450,0.00
2691,456,0.00
2692,462,0.00
2693,468,0.00
2694,473,0.00
2695,502,0.00
2696,515,0.00
2697,523,0.00
2698,528,0.00
2699,533,0.00
2700,538,0.00
2701,543,0.00
2702,548,0.00
2703,553,0.00
2704,558,0.00
2705,563,0.00
2706,568,0.00
2707,573,0.00
2708,578,0.00
2709,583,0.00
2710,588,0.00
2711,593,0.00
2712,598,0.00
2713,603,0.00
2714,608,0.00
2715,613,0.00
2716,618,0.00
2717,623,0.00
2718,628,0.00
2719,633,0.00
2720,638,0.00
2721,643,0.00
2722,648,0.00
2723,653,0.00
2724,660,0.00
2725,667,0.00
2726,672,0.00
2727,677,0.00
2728,684,0.00
2729,781,0.00
2730,795,0.00
2731,806,0.00
2732,813,0.00
2733,828,0.00
2734,833,0.00
2735,838,0.00
2736,866,0.00
2737,872,0.00
2738,877,0.00
2739,918,0.00
2740,932,0.00
2741,950,0.00
2742,955,0.00
2743,960,0.00
2744,967,0.00
2745,972,0.00
2746,979,0.00
2747,985,0.00
2748,990,0.00
2749,995,0.00
2750,1000,0.00
2751,1007,0.00
2752,1017,0.00
2753,1022,0.00
2754,1027,0.00
2755,1032,0.00
2756,1037,0.00
2757,1042,0.00
2758,1047,0.00
2759,1062,0.00
2760,1079,0.00
2761,1086,0.00
2762,1091,0.00
2763,1104,0.00
2764,1118,0.00
2765,1125,0.00
2766,1137,0.00
2767,1151,0.00
2768,1156,0.00
2769,1161,0.00
2770,1169,0.00
2771,1174,0.00
2772,1179,0.00
2773,1184,0.00
2774,1189,0.00
2775,1194,0.00
2776,1199,0.00
2777,1204,0.00
2778,1209,0.00
2779,1215,0.00
2780,1223,0.00
2781,1228,0.00
2782,1234,0.00
2783,1246,0.00
2784,1259,0.00
2785,1267,0.00
2786,1279,0.00
2787,1356,0.00
2788,1376,0.00
2789,1399,0.00
2790,1414,0.00
2791,1420,0.00
2792,1425,0.00
2793,1430,0.00
2794,1435,0.00
2795,1440,0.00
2796,1445,0.00
2797,1450,0.00
2798,1485,0.00
2799,1491,0.00
2800,1498,0.00
2801,1516,0.00
2802,1522,0.00
2803,1527,0.00
2804,1533,0.00
2805,1538,0.00
2806,1543,0.00
2807,1548,0.00
2808,1553,0.00
2809,1558,0.00
2810,1563,0.00
2811,1574,0.00
2812,1579,0.00
2813,1586,0.00
2814,1592,0.00
2815,1597,0.00
2816,1611,0.00
2817,1616,0.00
2818,1622,0.00
2819,1642,0.00
2820,1648,0.00
2821,1656,0.00
2822,1691,0.00
2823,1696,0.00
2824,1701,0.00
2825,1706,0.00
2826,1711,0.00
2827,1716,0.00
2828,1721,0.00
2829,1726,0.00
2830,1731,0.00
2831,1736,0.00
2832,1741,0.00
2833,1746,0.00
2834,1751,0.00
2835,1756,0.00
2836,1761,0.00
2837,1766,0.00
2838,1771,0.00
2839,1776,0.00
2840,1784,0.00
2841,1789,0.00
2842,1795,0.00
2843,1800,0.00
2844,1808,0.00
2845,1813,0.00
2846,1818,0.00
2847,1823,0.00
2848,1828,0.00
2849,1843,0.00
2850,1851,0.00
2851,1866,0.00
2852,1871,0.00
2853,1900,0.00
2854,1905,0.00
2855,1911,0.00
2856,1944,0.00
2857,1949,0.00
2858,1955,0.00
2859,1966,0.00
2860,1971,0.00
2861,1976,0.00
2862,2035,0.00
2863,2043,0.00
2864,2065,0.00
2865,2081,0.00
2866,2107,0.00
2867,2128,0.00
2868,2138,0.00
2869,2144,0.00
2870,2149,0.00
2871,2154,0.00
2872,2162,0.00
2873,2203,0.00
2874,2221,0.00
2875,2263,0.00
2876,2288,0.00
2877,2298,0.00
2878,2308,0.00
2879,2316,0.00
2880,2323,0.00
2881,2328,0.00
2882,2333,0.00
2883,2338,0.00
2884,2344,0.00
2885,2368,0.00
2886,2409,0.00
2887,2435,0.00
2888,2461,0.00
2889,2469,0.00
2890,2480,0.00
2891,2538,0.00
2892,2545,0.00
2893,2554,0.00
2894,2561,0.00
2895,2585,0.00
2896,2624,0.00
2897,2651,0.00
2898,2670,0.00
2899,2695,0.00
2900,2700,0.00
2901,2716,0.00
2902,2722,0.00
2903,2727,0.00
2904,2735,0.00
2905,2747,0.00
2906,2753,0.00
2907,2759,0.00
2908,2767,0.00
2909,2772,0.00
2910,2797,0.00
2911,2802,0.00
2912,2807,0.00
2913,2812,0.00
2914,2819,0.00
2915,2830,0.00
2916,2835,0.00
2917,2840,0.00
2918,2845,0.00
2919,2854,0.00
2920,2881,0.00
2921,2886,0.00
2922,2891,0.00
2923,2896,0.00
2924,2910,0.00
2925,2930,0.00
2926,2938,0.00
2927,2949,0.00
2928,2958,0.00
2929,2967,0.00
2930,2972,0.00
2931,2977,0.00
2932,2982,0.00
2933,2990,0.00
2934,3003,0.00
2935,3014,0.00
2936,3023,0.00
2937,3028,0.00
2938,3033,0.00
2939,3040,0.00
2940,3055,0.00
2941,3063,0.00
2942,3068,0.00
2943,3073,0.00
2944,3078,0.00
2945,3083,0.00
2946,3088,0.00
